station_code,station_lat,station_lon,input_source,query_radius_km,api_version,vs30_mps,vs30_valid,vs30_source,vs30_mesh_code,vs30_jcode,vs30_query_distance_km,arv,status,error,api_url
YMG017,33.9649,132.1011,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,236.3,1,j-shis_meshsearch_avs,5032705833,19,,1.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.10110000%2C33.96490000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMG018,33.9091,132.3559,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,253.3,1,j-shis_meshsearch_avs,5032629812,20,,1.48,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.35590000%2C33.90910000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMG019,33.8454,132.1204,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,526.1,1,j-shis_meshsearch_avs,5032601923,3,,0.79,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.12040000%2C33.84540000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH03,34.1891,132.126,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,5132212031,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.12600000%2C34.18910000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH04,34.027,132.0626,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,403.6,1,j-shis_meshsearch_avs,5132003511,10,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.06260000%2C34.02700000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH06,33.9893,131.3012,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,442.4,1,j-shis_meshsearch_avs,5031728431,3,,0.92,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.30120000%2C33.98930000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH07,34.1149,131.0506,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,408.2,1,j-shis_meshsearch_avs,5131103433,8,,0.98,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.05060000%2C34.11490000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH08,34.1349,130.9323,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,458.5,1,j-shis_meshsearch_avs,5130176421,8,,0.89,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.93230000%2C34.13490000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH09,34.6257,131.6681,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,267.4,1,j-shis_meshsearch_avs,5131755312,10,,1.41,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.66810000%2C34.62570000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH10,34.4837,131.6329,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,460.7,1,j-shis_meshsearch_avs,5131558021,10,,0.89,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.63290000%2C34.48370000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH11,34.2091,131.6859,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,5131255422,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.68590000%2C34.20910000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH14,34.3979,131.3774,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,276.8,1,j-shis_meshsearch_avs,5131437031,10,,1.37,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.37740000%2C34.39790000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH15,33.9725,131.8149,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,5031766531,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.81490000%2C33.97250000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMGH16,33.826,132.104,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,5032509812,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=132.10400000%2C33.82600000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN001,35.7895,138.9198,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,416.2,1,j-shis_meshsearch_avs,5338574341,9,,0.97,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.91980000%2C35.78950000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN002,35.6133,138.9473,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,378.4,1,j-shis_meshsearch_avs,5338373542,9,,1.05,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.94730000%2C35.61330000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN003,35.4651,138.8129,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,303.7,1,j-shis_meshsearch_avs,5338165533,5,,1.26,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.81290000%2C35.46510000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN004,35.7025,138.7266,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,520.0,1,j-shis_meshsearch_avs,5338454813,8,,0.80,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.72660000%2C35.70250000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN005,35.6551,138.5679,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,366.0,1,j-shis_meshsearch_avs,5338348532,11,,1.08,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.56790000%2C35.65510000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN006,35.4685,138.6069,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,273.1,1,j-shis_meshsearch_avs,5338146821,5,,1.38,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.60690000%2C35.46850000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN007,35.279,138.4651,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,386.4,1,j-shis_meshsearch_avs,5238733713,10,,1.03,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.46510000%2C35.27900000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN008,35.4319,138.3321,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,470.0,1,j-shis_meshsearch_avs,5338121643,10,,0.87,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.33210000%2C35.43190000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN009,35.4966,138.4628,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,427.8,1,j-shis_meshsearch_avs,5338139731,10,,0.94,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.46280000%2C35.49660000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN010,35.7919,138.4182,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,321.2,1,j-shis_meshsearch_avs,5338535312,5,,1.21,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.41820000%2C35.79190000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMN011,35.6384,138.3836,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,5338336041,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.38360000%2C35.63840000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH09,35.4327,138.3325,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,470.0,1,j-shis_meshsearch_avs,5338121643,10,,0.87,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.33250000%2C35.43270000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH10,35.5351,138.3087,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,577.0,1,j-shis_meshsearch_avs,5338224421,8,,0.73,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.30870000%2C35.53510000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH11,35.6247,138.9777,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,400.3,1,j-shis_meshsearch_avs,5338374833,2,,1.00,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.97770000%2C35.62470000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH12,35.5623,138.449,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,386.5,1,j-shis_meshsearch_avs,5338237524,11,,1.03,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.44900000%2C35.56230000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH14,35.5115,138.9675,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,5338271714,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.96750000%2C35.51150000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH15,35.5323,138.6045,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,560.9,1,j-shis_meshsearch_avs,5338243834,8,,0.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.60450000%2C35.53230000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMNH16,35.7421,138.5653,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,5338449511,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=138.56530000%2C35.74210000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT001,38.9142,139.8123,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,183.8,1,j-shis_meshsearch_avs,5839269442,14,,1.94,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.81230000%2C38.91420000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT002,38.7686,140.2965,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,352.5,1,j-shis_meshsearch_avs,5840122321,8,,1.11,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.29650000%2C38.76860000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT003,38.726,139.8023,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,169.1,1,j-shis_meshsearch_avs,5839067411,13,,2.08,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.80230000%2C38.72600000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT004,38.6208,139.5889,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,5739744713,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.58890000%2C38.62080000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT005,38.6079,140.1627,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,317.7,1,j-shis_meshsearch_avs,5740712333,5,,1.22,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.16270000%2C38.60790000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT006,38.6001,140.4057,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,461.8,1,j-shis_meshsearch_avs,5740732212,8,,0.88,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.40570000%2C38.60010000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT007,38.4302,140.3902,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,452.2,1,j-shis_meshsearch_avs,5740531131,8,,0.90,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.39020000%2C38.43020000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT008,38.3854,139.9924,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,541.8,1,j-shis_meshsearch_avs,5739476912,8,,0.77,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.99240000%2C38.38540000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT009,38.3902,140.2742,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,399.6,1,j-shis_meshsearch_avs,5740426144,8,,1.00,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.27420000%2C38.39020000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT010,38.2608,140.3484,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,357.5,1,j-shis_meshsearch_avs,5740321724,11,,1.10,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.34840000%2C38.26080000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT011,38.1484,140.2671,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,362.6,1,j-shis_meshsearch_avs,5740127134,11,,1.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.26710000%2C38.14840000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT012,38.1087,140.043,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,361.7,1,j-shis_meshsearch_avs,5740103312,11,,1.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.04300000%2C38.10870000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT013,38.0631,139.7596,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,407.9,1,j-shis_meshsearch_avs,5739067042,3,,0.98,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.75960000%2C38.06310000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT014,37.9193,139.8816,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,538.7,1,j-shis_meshsearch_avs,5639770023,8,,0.78,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.88160000%2C37.91930000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT015,37.9049,140.099,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,368.0,1,j-shis_meshsearch_avs,5640608742,11,,1.07,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.09900000%2C37.90490000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT016,38.7906,140.0207,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,313.7,1,j-shis_meshsearch_avs,5840104143,11,,1.23,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.02070000%2C38.79060000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMT017,38.7897,140.3121,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,378.4,1,j-shis_meshsearch_avs,5840124444,8,,1.05,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.31210000%2C38.78970000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH02,38.2693,140.2583,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,482.0,1,j-shis_meshsearch_avs,5740322023,8,,0.85,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.25830000%2C38.26930000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH03,38.1035,140.1553,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,446.6,1,j-shis_meshsearch_avs,5740112214,10,,0.91,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.15530000%2C38.10350000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH05,37.9883,139.8017,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,526.7,1,j-shis_meshsearch_avs,5639768431,8,,0.79,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.80170000%2C37.98830000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH06,37.9633,140.1836,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,366.8,1,j-shis_meshsearch_avs,5640715441,11,,1.08,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.18360000%2C37.96330000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH07,37.896,140.0278,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,533.1,1,j-shis_meshsearch_avs,5640607231,8,,0.78,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.02780000%2C37.89600000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH08,38.9701,140.0333,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,394.8,1,j-shis_meshsearch_avs,5840306223,10,,1.01,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.03330000%2C38.97010000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH09,38.7498,140.178,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,453.9,1,j-shis_meshsearch_avs,5840019433,8,,0.90,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.17800000%2C38.74980000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH10,38.7107,140.3744,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,382.7,1,j-shis_meshsearch_avs,5840025924,10,,1.04,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.37440000%2C38.71070000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH11,38.7132,140.5544,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,509.7,1,j-shis_meshsearch_avs,5840045432,8,,0.81,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.55440000%2C38.71320000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH12,38.6357,140.0055,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,455.6,1,j-shis_meshsearch_avs,5740706014,10,,0.90,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.00550000%2C38.63570000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH13,38.4704,139.7606,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,532.2,1,j-shis_meshsearch_avs,5739566024,8,,0.78,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.76060000%2C38.47040000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH14,38.386,139.9916,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,5739476914,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=139.99160000%2C38.38600000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
YMTH15,38.4257,140.1249,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,452.7,1,j-shis_meshsearch_avs,5740501922,10,,0.90,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.12490000%2C38.42570000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
