protocol,population,row_index,event_id,requested_elapsed_time_seconds,actual_station_count,n_targets,eligible_ge5,truth_p95_p05_range,base_p95_p05_range,final_p95_p05_range,base_range_ratio,final_range_ratio,base_range_abs_error,final_range_abs_error,base_pairwise_delta_mae,final_pairwise_delta_mae,base_pairwise_delta_rmse,final_pairwise_delta_rmse,base_field_mean_error,final_field_mean_error,base_centered_error_mae,final_centered_error_mae,base_centered_error_rmse,final_centered_error_rmse,truth_ptp_range_diagnostic,base_ptp_range_diagnostic,final_ptp_range_diagnostic
random,all,1237,20041104085700,40.0,16,15,True,1.6382078677415846,0.8229412257671357,0.8170517683029175,0.5023423717904819,0.4987473106384821,0.8152666419744489,0.8211560994386671,0.45899417733862286,0.45729887648707346,0.5628681373132061,0.5602119862732672,-0.08845869774619738,-0.06493262921770414,0.32594876776138937,0.3419349130988121,0.38451213938505396,0.38269764278950685,1.8436707854270935,0.843008816242218,0.8636637330055237
random,all,1238,20041104085700,90.0,12,15,True,1.583678951859474,0.7221889078617095,0.6924478590488433,0.4560197677779026,0.4372400468136593,0.8614900439977645,0.8912310928106307,0.523104177415371,0.5172830782475926,0.6299662520497445,0.6241567998513624,-0.21385043089588482,-0.17128371025125186,0.39179031130340364,0.37465747697485813,0.43034887793132187,0.4263802665543874,1.7386826872825623,0.7454020977020264,0.7317904233932495
random,all,1239,20041104093900,1.0,2,4,False,0.7441137105226515,0.23590608835220328,0.2265602409839631,0.31702962197337725,0.3044699187504977,0.5082076221704482,0.5175534695386884,0.3911086618900299,0.400341918071111,0.4430324064838391,0.45334865150382114,-0.06594635546207428,-0.09614203870296478,0.2639007121324539,0.269887313246727,0.2713008338506779,0.2776182179407989,0.7651824355125427,0.2653721570968628,0.2571523189544678
random,all,1240,20041104093900,3.0,1,5,True,0.8094923734664917,0.030971312522888095,0.03195624351501469,0.038260165923811665,0.039476892633550545,0.7785210609436036,0.777536129951477,0.4554887771606445,0.4547071933746338,0.5534919805441006,0.5522935801713059,0.009103882312774658,-0.07897855043411255,0.34019505023956303,0.33941976070404056,0.3500590650313921,0.3493011300860269,0.8430028557777405,0.03387129306793213,0.03456521034240723
random,all,1241,20041104093900,5.0,2,4,False,0.16004620790481572,0.10166690349578844,0.06260635852813712,0.6352346914476898,0.3911767691826288,0.05837930440902728,0.0974398493766786,0.1588102181752523,0.1294726530710856,0.18037264617670537,0.14713096728863898,-0.03233826160430908,0.010790824890136719,0.09298014640808105,0.07682645320892334,0.11045523667212481,0.09009894880482212,0.1793379783630371,0.11484062671661377,0.07288587093353271
random,all,1243,20041104093900,20.0,3,3,False,0.6430106341838837,0.22870177030563354,0.24664177894592276,0.35567338726194536,0.3835734058410453,0.41430886387825017,0.39636885523796095,0.3369206190109253,0.3222242593765259,0.3701015265466535,0.3531700754261187,-0.10708826780319214,-0.10767887036005656,0.19466491540273032,0.1853364970948961,0.2136782159792018,0.2039028381169901,0.7144562602043152,0.2541130781173706,0.2740464210510254
random,all,1244,20041104093900,40.0,4,2,False,0.08075879216194148,0.07268545031547546,0.08499035239219666,0.90003141911438,1.0523975175578386,0.00807334184646602,0.004231560230255171,0.17049360275268555,0.18416571617126465,0.17049360275268555,0.18416571617126465,-0.2770996689796448,-0.26368874311447144,0.08524680137634277,0.09208285808563232,0.08524680137634277,0.09208285808563232,0.08973199129104614,0.0807616114616394,0.0944337248802185
random,all,1245,20041104093900,90.0,3,3,False,0.5972983896732329,0.021178078651428178,0.03410482406616211,0.035456446924315634,0.05709846980304101,0.5761203110218047,0.5631935656070708,0.42675578594207764,0.4326069752375285,0.4922012609360724,0.4902931974406724,-0.3425283630688985,-0.34607837597529095,0.26599567466311985,0.26332202222612167,0.28417253049691465,0.28307090952421454,0.6636648774147034,0.023531198501586914,0.037894248962402344
random,all,1246,20041104230300,1.0,1,8,True,1.550156175624579,0.08088299632072449,0.12367568314075461,0.05217732096453806,0.07978272453156147,1.4692731793038545,1.4264804924838244,0.7593753072433174,0.7061465989931354,0.8924369372983115,0.825895946187412,-0.2131001146044582,-0.202092977007851,0.5398662330117077,0.5016693936195225,0.5902915492248689,0.5462788206070689,1.730683071538806,0.09210383892059326,0.13195443153381348
random,all,1247,20041104230300,1.0,1,8,True,1.550156175624579,0.08088299632072449,0.123675686120987,0.05217732096453806,0.07978272645409834,1.4692731793038545,1.426480489503592,0.7593753285306905,0.7061465904781861,0.8924369568986356,0.8258959288032178,-0.2131001295056194,-0.2020930217113346,0.5398662479128689,0.5016693787183613,0.5902915621892646,0.5462788091085053,1.730683071538806,0.09210383892059326,0.1319543719291687
random,all,1248,20041104230300,1.0,1,8,True,1.550156175624579,0.08088299632072449,0.12367568314075461,0.05217732096453806,0.07978272453156147,1.4692731793038545,1.4264804924838244,0.759375311500792,0.7061465968643981,0.892436941120799,0.8258959429918684,-0.21310009970329702,-0.2020929844584316,0.5398662479128689,0.501669401070103,0.5902915517532067,0.5462788184934155,1.730683071538806,0.09210383892059326,0.13195443153381348
random,all,1249,20041104230300,1.0,1,8,True,1.550156175624579,0.08088303506374372,0.12367560565471636,0.05217734595751609,0.07978267454560556,1.4692731405608352,1.4264805699698626,0.7593753093720547,0.7061466500828308,0.8924369375908066,0.8258959993518488,-0.21310007735155523,-0.2020930068101734,0.5398662404622883,0.5016694234218448,0.5902915494183362,0.5462788557720385,1.730683071538806,0.09210389852523804,0.13195431232452393
random,all,1250,20041104230300,1.0,1,8,True,1.550156175624579,0.08088299632072449,0.12367570698261265,0.05217732096453806,0.07978273991185568,1.4692731793038545,1.4264804686419663,0.7593752646685711,0.7061465734482876,0.8924368800413605,0.8258959096485677,-0.2131003828253597,-0.2020932303275913,0.5398662032093853,0.5016693787183613,0.5902915113529554,0.5462787964388951,1.730683071538806,0.09210383892059326,0.1319543719291687
random,all,1251,20041104230300,1.0,1,8,True,1.550156175624579,0.0808829933404922,0.12367570698261265,0.05217731904200126,0.07978273991185568,1.4692731822840868,1.4264804686419663,0.7593752753122577,0.7061465840919742,0.8924368922933216,0.8258959201480974,-0.2131001667585224,-0.202093014260754,0.5398662106599659,0.5016693712677807,0.5902915194568661,0.5462788033836813,1.730683071538806,0.09210389852523804,0.1319543719291687
random,all,1252,20041104230300,1.0,1,8,True,1.550156175624579,0.0808829933404922,0.12367566823959353,0.05217731904200126,0.07978271491887771,1.4692731822840868,1.4264805073849853,0.7593752497674099,0.706146609636822,0.892436863678868,0.8258959463262195,-0.2131001369562,-0.20209293975494802,0.5398662106599659,0.5016693861689419,0.5902915005301841,0.5462788206988815,1.730683071538806,0.09210389852523804,0.13195431232452393
random,all,1253,20041104230300,1.0,1,8,True,1.550156175624579,0.08088295459747319,0.12367564737796788,0.05217729404902338,0.07978270146112038,1.4692732210271058,1.426480528246611,0.7593752859559443,0.7061466160230339,0.8924369043486695,0.8258959553854369,-0.21310009970329702,-0.20209291740320623,0.5398662181105465,0.5016693936195225,0.5902915274307292,0.5462788266909906,1.730683071538806,0.09210383892059326,0.13195431232452393
random,all,1254,20041104230300,3.0,2,7,True,1.2711445182561874,0.6830943584442136,0.6703803896903989,0.537385284390254,0.527383299115396,0.5880501598119737,0.6007641285657884,0.3424646229971023,0.34937498683021184,0.407954652753737,0.4161307814802489,0.027155897447041104,0.04729043160166059,0.20217880545830239,0.20716374382680774,0.2670690109076321,0.2724215435906241,1.3957448303699493,0.8132835626602173,0.7979898452758789
random,all,1255,20041104230300,5.0,3,6,True,1.0080391019582748,0.4798906296491623,0.4781310111284256,0.47606350658114266,0.47431792100086273,0.5281484723091125,0.5299080908298492,0.3527951320012411,0.35459553400675453,0.4114067078600508,0.41257308869778064,0.019349714120229084,0.03809348742167155,0.2234352297253079,0.22419807646009657,0.26556188800999947,0.26631478360330996,1.161263346672058,0.5288190245628357,0.5330333113670349
random,all,1256,20041104230300,10.0,4,5,True,0.9688076496124265,0.6238528966903685,0.5654226303100585,0.6439388633439694,0.5836273387563125,0.344954752922058,0.40338501930236803,0.46899220943450926,0.4613358497619629,0.5520600729837574,0.5359368581598477,-0.05248711109161377,-0.035284423828125,0.3337049293518066,0.3202752304077149,0.3491534471734922,0.33895623076394316,1.161263346672058,0.6923177242279053,0.6288331747055054
random,all,1257,20041104230300,20.0,5,4,False,0.3489502549171448,0.5623480796813964,0.4832488000392914,1.6115422521038738,1.3848644419360994,0.21339782476425162,0.13429854512214656,0.5306046803792318,0.4802566170692444,0.6383130056857527,0.571076206954738,0.048422813415527344,0.13614031672477722,0.39047473669052124,0.3489132225513458,0.3908852900280879,0.3497113278207885,0.3798377513885498,0.5873243808746338,0.5099495649337769
random,all,1258,20041104230300,40.0,5,4,False,0.3489502549171448,0.760925829410553,0.6062160909175872,2.1806140522557524,1.7372564781806161,0.41197557449340816,0.2572658360004424,0.6359613736470541,0.5349540511767069,0.7563531073240968,0.6386881474184947,0.0503658652305603,0.17241165041923523,0.4622305631637573,0.39047351479530334,0.4631697945781398,0.39111501648469826,0.3798377513885498,0.8095018863677979,0.6499940156936646
random,all,1259,20041104230300,90.0,4,5,True,0.8480673477053642,0.1260184526443482,0.1556931734085083,0.14859486452970896,0.18358586004964228,0.722048895061016,0.6923741742968559,0.38523747846484185,0.379667180031538,0.44500951191108784,0.43737196760602726,-0.6925218012183905,-0.540503504499793,0.23032094687223434,0.22829864233732225,0.2814487276157735,0.2766183204688856,1.0014638137072325,0.14860522747039795,0.16914016008377075
random,all,1260,20041105134500,1.0,1,15,True,0.8993567228317261,0.08225570917129521,0.08187619447708117,0.09146060409967675,0.09103861949159031,0.8171010136604309,0.8174805283546449,0.37560340222858246,0.37555473531995504,0.45003275575513696,0.4504786118831046,-0.1953474164009094,-0.25987281401952106,0.26863747119903564,0.2686449103885227,0.3074308994194673,0.307735477138933,0.9210782647132874,0.08822572231292725,0.0897369384765625
random,all,1261,20041105134500,3.0,3,15,True,0.8724577426910399,0.7300022602081299,0.6711745858192444,0.8367193326251937,0.7692917983042359,0.14245548248291007,0.20128315687179554,0.32109232743581134,0.31602838947659445,0.3931847707488499,0.383036590209607,0.008551661173502605,-0.047511740525563555,0.21087252775828047,0.2129964044358995,0.2685963325192385,0.261663805429259,0.9210782647132874,0.769066572189331,0.6927709579467773
random,all,1262,20041105134500,5.0,5,14,True,0.8759306371212005,0.8183783888816833,0.7918411046266556,0.9342958839427445,0.9039997815684239,0.0575522482395171,0.08408953249454487,0.2582233626763899,0.2515624741931538,0.31260541810623677,0.304834043488992,0.16332373874528067,0.11803042462893895,0.1677994430065155,0.16272264293261937,0.2130046877906242,0.20770938857899107,0.9210782647132874,0.8574452996253967,0.8202100992202759
random,all,1263,20041105134500,10.0,3,15,True,0.8993567228317261,0.817455369234085,0.6339090347290038,0.9089334059351162,0.7048471631290749,0.08190135359764106,0.26544768810272223,0.3314567690803891,0.3082417681103661,0.39535049395968064,0.3730985865663891,-0.11043807665506998,-0.13860803842544556,0.23004716025458444,0.2259008566538493,0.2700758031268437,0.25487485649299363,0.9210782647132874,1.001003086566925,0.7734614610671997
random,all,1264,20041105134500,20.0,8,11,True,0.8316689729690552,0.5576021671295166,0.5616344213485718,0.670461668347298,0.6753100567687874,0.2740668058395386,0.2700345516204834,0.30904539064927533,0.31302017081867567,0.3829705836166417,0.38711768838678656,-0.19324298880316995,-0.20414269512349908,0.21600746221778805,0.21645411085491337,0.25819871480180734,0.2609946922674597,0.9210782647132874,0.6283043622970581,0.6445844173431396
random,all,1265,20041105134500,40.0,5,14,True,0.8486095368862151,0.6605245709419251,0.607835492491722,0.7783610037727997,0.716272285510766,0.18808496594429003,0.24077404439449313,0.3858267841758309,0.3984311845276382,0.4675432147583829,0.48341173915578994,-0.032458135059901645,-0.01826033421925136,0.2679282682282584,0.2732456922531128,0.3185770006532309,0.32938957743275077,0.8918479084968567,0.7946034669876099,0.7601544857025146
random,all,1266,20041105134500,90.0,14,5,True,0.5192710161209106,0.3734914302825928,0.3798989295959473,0.7192610769471995,0.7316004895360634,0.14577958583831785,0.13937208652496336,0.24002782106399537,0.2650792360305786,0.2802964392409131,0.3077248016809436,-0.34089218378067015,-0.3434640884399414,0.16614209175109865,0.17967113494873047,0.17727503360725658,0.1946222531670786,0.579243004322052,0.44495177268981934,0.44878679513931274
random,all,1267,20041105145600,1.0,2,5,True,0.2043751955032349,0.10927548408508292,0.07778103351593035,0.5346807562239287,0.38057961644713983,0.09509971141815199,0.12659416198730455,0.1250361204147339,0.12401781082153321,0.1425527132914738,0.14544318776122464,0.11271874904632569,0.09210069179534912,0.07470783233642578,0.08004485130310059,0.0901582521276031,0.09198634869619914,0.2233215570449829,0.12592363357543945,0.08563542366027832
random,all,1268,20041105145600,3.0,2,5,True,0.8734777450561522,0.1158214807510376,0.11719892024993905,0.1325980901134372,0.13417505015242814,0.7576562643051146,0.7562788248062131,0.4385335683822632,0.4386436939239502,0.5626726618254723,0.5623496809715183,-0.12355656623840332,-0.1621091365814209,0.2740457725524902,0.2738020896911621,0.35586543769563367,0.3556611666678095,1.0330041646957397,0.11677229404449463,0.11784684658050537
random,all,1269,20041105145600,5.0,5,2,False,0.1152464747428894,0.0611760377883912,0.053736555576324285,0.5308278446249455,0.46627504829287436,0.0540704369544982,0.06150991916656512,0.06007826328277588,0.0683443546295166,0.06007826328277588,0.0683443546295166,-0.17185693979263306,-0.12831079959869385,0.03003913164138794,0.0341721773147583,0.03003913164138794,0.0341721773147583,0.12805163860321045,0.06797337532043457,0.05970728397369385
random,all,1270,20041105145600,10.0,1,6,True,0.8519178330898285,0.11288782954216003,0.09024253487586975,0.13251023180572022,0.1059286839301958,0.7390300035476685,0.7616752982139587,0.36121631463368736,0.36591377258300783,0.5199878730572702,0.5273589258262953,-0.088541845480601,-0.17878464857737222,0.24477927552329173,0.24775837527381053,0.3356507287634374,0.34040872286651236,1.0572537183761597,0.13330543041229248,0.10722553730010986
random,all,1271,20041105145600,20.0,3,4,False,0.883121871948242,0.133043110370636,0.12915779948234563,0.15065090628672978,0.14625138792838696,0.750078761577606,0.7539640724658964,0.4422040780385335,0.4456447958946228,0.5826579283972958,0.5836885654158336,-0.24947917461395264,-0.31164899468421936,0.3071210980415344,0.3073776215314865,0.3568036547901179,0.3574347884914781,1.0324660539627075,0.14934110641479492,0.14397037029266357
random,all,1273,20041105145600,90.0,1,6,True,0.8519178330898285,0.08402082324028015,0.06508153676986694,0.09862550116546366,0.07639414770063227,0.7678970098495483,0.7868362963199615,0.37376906077067057,0.37688512802124025,0.5359430352557161,0.5390542385152677,-0.08853272596995036,-0.12962539990743002,0.25177127785152864,0.25259082847171355,0.3459497416768738,0.34795801474535876,1.0572537183761597,0.099204421043396,0.0770179033279419
random,all,1274,20041106025300,1.0,1,15,True,0.8030456602573396,0.3320231437683105,0.17447979450225826,0.41345487585589114,0.2172725700881634,0.4710225164890291,0.6285658657550813,0.27390604927426293,0.2630058504286267,0.33220599348530483,0.32146775781650944,0.5172155459721883,0.3839766224225362,0.181192798614502,0.1752306630876329,0.22693989729337424,0.2196042858126131,0.8118924498558044,0.35694485902786255,0.18929755687713623
random,all,1275,20041106025300,3.0,4,15,True,1.1463586919009678,0.5444071352481843,0.5637722969055176,0.4749012146847444,0.4917939741623392,0.6019515566527835,0.5825863949954503,0.42954104102793195,0.44467057089010875,0.5381398431359654,0.556824247359147,-0.01310040404399236,-0.03149153639872869,0.29478498915831247,0.30700213180647956,0.3676194985210306,0.3803833765321126,1.6120091453194618,0.6346047520637512,0.7121506929397583
